timestamp,device_id,temp_c,motion,battery,data_quality_status
2026-07-12 15:02:50,SN-9984,30.0,TRUE,73.0,Clean
2026-07-12 15:02:50,SN-9985,27.8,TRUE,78.0,Clean
2026-07-12 15:02:50,SN-9986,30.7,TRUE,66.0,Clean
2026-07-12 15:03:00,SN-9982,28.8,TRUE,85.0,Clean
2026-07-12 15:03:00,SN-9983,28.5,TRUE,91.0,Clean
2026-07-12 15:03:00,SN-9984,30.0,TRUE,73.0,Clean
2026-07-12 15:03:00,SN-9985,27.8,TRUE,78.0,Clean
2026-07-12 15:03:00,SN-9986,30.7,FALSE,66.0,Clean
2026-07-12 15:03:10,SN-9982,28.9,TRUE,85.0,Clean
2026-07-12 15:03:10,SN-9983,28.5,TRUE,91.0,Clean
2026-07-12 15:03:10,SN-9984,29.8,TRUE,73.0,Clean
2026-07-12 15:03:10,SN-9985,27.9,FALSE,78.0,Clean
2026-07-12 15:03:10,SN-9986,28.5,FALSE,66.0,Clean
2026-07-12 15:03:20,SN-9982,28.6,TRUE,85.0,Clean
2026-07-12 15:03:20,SN-9983,28.3,FALSE,91.0,Clean
2026-07-12 15:03:20,SN-9984,30.0,FALSE,80.0,Clean
2026-07-12 15:03:20,SN-9985,27.6,TRUE,78.0,Clean
2026-07-12 15:03:20,SN-9986,30.7,FALSE,66.0,Clean
2026-07-12 15:03:30,SN-9982,28.6,TRUE,85.0,Clean
2026-07-12 15:03:30,SN-9983,28.4,TRUE,91.0,Clean
2026-07-12 15:03:30,SN-9984,30.1,TRUE,73.0,Clean
2026-07-12 15:03:30,SN-9985,27.6,TRUE,78.0,Clean
2026-07-12 15:03:30,SN-9986,30.8,TRUE,66.0,Clean
2026-07-12 15:03:40,SN-9982,28.8,TRUE,85.0,Clean
2026-07-12 15:03:40,SN-9983,28.4,TRUE,91.0,Clean
2026-07-12 15:03:40,SN-9984,29.8,FALSE,73.0,Clean
2026-07-12 15:03:40,SN-9985,28.0,FALSE,78.0,Clean
2026-07-12 15:03:40,SN-9986,30.8,FALSE,66.0,Clean
2026-07-12 15:03:50,SN-9982,28.8,FALSE,85.0,Clean
2026-07-12 15:03:50,SN-9983,28.5,FALSE,91.0,Clean
2026-07-12 15:03:50,SN-9984,30.2,FALSE,73.0,Clean
2026-07-12 15:03:50,SN-9985,27.8,FALSE,78.0,Clean
2026-07-12 15:03:50,SN-9986,30.8,TRUE,66.0,Clean
2026-07-12 15:04:00,SN-9982,29.2,FALSE,85.0,Clean
2026-07-12 15:04:00,SN-9983,28.5,TRUE,91.0,Clean
2026-07-12 15:04:00,SN-9984,29.8,TRUE,73.0,Clean
2026-07-12 15:04:00,SN-9985,27.7,FALSE,78.0,Clean
2026-07-12 15:04:00,SN-9986,30.8,TRUE,66.0,Clean
2026-07-12 15:04:10,SN-9982,29.2,TRUE,85.0,Clean
2026-07-12 15:04:10,SN-9983,28.6,TRUE,91.0,Clean
2026-07-12 15:04:10,SN-9984,30.0,FALSE,73.0,Clean
2026-07-12 15:04:10,SN-9985,27.7,FALSE,78.0,Clean
2026-07-12 15:04:10,SN-9986,30.8,TRUE,66.0,Clean
2026-07-12 15:04:20,SN-9982,29.3,TRUE,85.0,Clean
2026-07-12 15:04:20,SN-9983,28.8,TRUE,91.0,Clean
2026-07-12 15:04:20,SN-9984,30.2,TRUE,73.0,Clean
2026-07-12 15:04:20,SN-9985,27.7,FALSE,78.0,Clean
2026-07-12 15:04:20,SN-9986,30.5,FALSE,66.0,Clean
2026-07-12 15:04:30,SN-9982,29.0,TRUE,85.0,Clean
2026-07-12 15:04:30,SN-9983,28.9,TRUE,91.0,Clean
2026-07-12 15:04:30,SN-9984,30.1,TRUE,73.0,Clean
2026-07-12 15:04:30,SN-9985,27.9,TRUE,78.0,Clean
2026-07-12 15:04:30,SN-9986,30.6,TRUE,66.0,Clean
2026-07-12 15:04:40,SN-9982,29.2,TRUE,85.0,Clean
2026-07-12 15:04:40,SN-9983,28.7,TRUE,91.0,Clean
2026-07-12 15:04:40,SN-9984,30.0,TRUE,73.0,Clean
2026-07-12 15:04:40,SN-9985,27.8,TRUE,78.0,Clean
2026-07-12 15:04:40,SN-9986,30.9,FALSE,66.0,Clean
2026-07-12 15:04:50,SN-9982,29.4,FALSE,85.0,Clean
2026-07-12 15:04:50,SN-9983,28.5,TRUE,91.0,Clean
2026-07-12 15:04:50,SN-9984,29.9,TRUE,73.0,Clean
2026-07-12 15:04:50,SN-9985,27.7,FALSE,78.0,Clean
2026-07-12 15:04:50,SN-9986,30.7,TRUE,66.0,Clean
2026-07-12 15:05:00,SN-9982,29.1,FALSE,85.0,Clean
2026-07-12 15:05:00,SN-9983,28.8,FALSE,91.0,Clean
2026-07-12 15:05:00,SN-9984,30.0,TRUE,73.0,Clean
2026-07-12 15:05:00,SN-9985,27.7,FALSE,78.0,Clean
2026-07-12 15:05:00,SN-9986,30.5,TRUE,66.0,Clean
